user_id,device_type,os_version,app_usage_pattern,timestamp,source_ip,destination_ip,protocol,data_volume,log_type,event,event_description,error_code,file_accessed,process,anomaly_detected,ioc
43,iPhone,Android 10,Normal,2023-06-26 23:07:15,192.168.1.36,10.0.0.61,SSH,3281,application,App Crash,Event 168,874,/var/log/syslog,explorer.exe,Suspicious File Access,None
44,Android,iOS 15.0,Low,2023-03-22 03:29:29,192.168.1.68,10.0.0.65,FTP,1069,system,App Crash,Event 74,464,/var/log/syslog,malware.exe,Unknown Process Execution,Known Malicious IP
44,iPhone,Android 11,Normal,2023-04-20 18:06:26,192.168.1.30,10.0.0.42,HTTPS,1836,system,Logout,Event 353,208,/home/user/docs/report.docx,chrome.exe,Unknown Process Execution,None
44,iPhone,Android 10,Normal,2023-03-11 04:54:23,192.168.1.38,10.0.0.56,FTP,4218,application,Logout,Event 376,300,/tmp/malware.bin,chrome.exe,High CPU Usage,Pegasus Signature
44,Android,Android 11,Normal,2023-02-24 15:29:53,192.168.1.54,10.0.0.20,SSH,8417,application,App Install,Event 517,577,/var/log/syslog,explorer.exe,Suspicious File Access,Pegasus Signature
44,Android,Android 10,Normal,2023-10-12 04:48:14,192.168.1.56,10.0.0.55,FTP,7434,application,App Crash,Event 195,138,/tmp/malware.bin,explorer.exe,Suspicious File Access,Known Malicious IP
44,Android,Android 11,High,2023-05-21 03:58:59,192.168.1.54,10.0.0.75,HTTP,3176,security,Logout,Event 178,705,/tmp/malware.bin,malware.exe,Unknown Process Execution,Known Malicious IP
44,Android,Android 10,Normal,2023-11-28 14:58:49,192.168.1.20,10.0.0.71,HTTP,9956,security,App Install,Event 138,335,/tmp/malware.bin,chrome.exe,None,None
44,Android,iOS 14.6,Low,2023-06-30 07:27:21,192.168.1.67,10.0.0.55,FTP,5753,security,App Crash,Event 52,488,/home/user/docs/report.docx,chrome.exe,High CPU Usage,None
44,iPhone,Android 10,Low,2023-09-16 02:40:06,192.168.1.65,10.0.0.53,FTP,8800,security,App Crash,Event 794,863,/var/log/syslog,chrome.exe,Unknown Process Execution,Known Malicious IP
44,iPhone,Android 11,Low,2023-01-10 03:08:45,192.168.1.100,10.0.0.19,FTP,1273,system,Login,Event 250,598,/var/log/syslog,chrome.exe,Suspicious File Access,Pegasus Signature
45,iPhone,Android 10,Low,2023-07-16 12:45:30,192.168.1.61,10.0.0.15,FTP,6861,security,App Crash,Event 852,877,/var/log/syslog,systemd,High CPU Usage,None
45,iPhone,Android 11,Low,2023-08-27 18:28:33,192.168.1.45,10.0.0.6,FTP,7954,system,Logout,Event 851,104,/home/user/docs/report.docx,explorer.exe,None,Known Malicious IP
45,Android,Android 11,Low,2023-06-13 23:19:46,192.168.1.67,10.0.0.54,HTTP,2843,system,Logout,Event 205,672,/home/user/docs/report.docx,systemd,High CPU Usage,None
45,iPhone,Android 11,Low,2023-10-16 03:56:11,192.168.1.24,10.0.0.66,SSH,5287,system,Login,Event 734,614,/home/user/docs/report.docx,systemd,Suspicious File Access,Pegasus Signature
45,iPhone,Android 10,High,2023-05-04 06:22:56,192.168.1.29,10.0.0.31,HTTP,5729,application,Login,Event 77,690,/var/log/syslog,systemd,High CPU Usage,Pegasus Signature
45,Android,Android 10,Normal,2023-12-25 09:16:06,192.168.1.29,10.0.0.27,SSH,6572,application,App Crash,Event 854,955,/home/user/docs/report.docx,chrome.exe,Unknown Process Execution,Pegasus Signature
45,iPhone,iOS 14.6,Normal,2023-08-11 18:18:56,192.168.1.99,10.0.0.14,HTTPS,8660,application,App Install,Event 269,447,/tmp/malware.bin,explorer.exe,High CPU Usage,None
45,Android,iOS 14.6,Normal,2023-08-31 17:37:17,192.168.1.5,10.0.0.80,HTTPS,5933,application,Login,Event 925,627,/home/user/docs/report.docx,malware.exe,Unknown Process Execution,Known Malicious IP
45,iPhone,Android 10,Low,2023-05-25 06:01:48,192.168.1.50,10.0.0.64,HTTP,8691,security,File Access,Event 154,373,/var/log/syslog,systemd,High CPU Usage,None
45,Android,iOS 15.0,Low,2023-01-07 23:51:32,192.168.1.68,10.0.0.86,HTTPS,9740,system,Login,Event 490,633,/home/user/docs/report.docx,systemd,Unknown Process Execution,Known Malicious IP
46,Android,iOS 14.6,High,2023-02-05 11:53:09,192.168.1.74,10.0.0.99,HTTP,7382,system,App Crash,Event 513,581,/tmp/malware.bin,systemd,High CPU Usage,Pegasus Signature
46,Android,Android 11,High,2023-07-23 16:20:40,192.168.1.26,10.0.0.21,SSH,9695,application,Logout,Event 423,624,/tmp/malware.bin,malware.exe,High CPU Usage,Known Malicious IP
46,iPhone,iOS 14.6,Normal,2023-09-16 07:20:26,192.168.1.93,10.0.0.14,HTTPS,7241,security,File Access,Event 284,717,/home/user/docs/report.docx,explorer.exe,Suspicious File Access,Known Malicious IP
46,Android,iOS 15.0,High,2023-10-30 07:20:56,192.168.1.54,10.0.0.37,HTTPS,1682,security,Login,Event 190,243,/var/log/syslog,chrome.exe,High CPU Usage,Known Malicious IP
46,Android,Android 11,Low,2023-09-19 16:06:14,192.168.1.21,10.0.0.9,HTTPS,8274,security,App Crash,Event 220,198,/home/user/docs/report.docx,explorer.exe,Unknown Process Execution,None
46,iPhone,iOS 15.0,High,2023-08-22 01:45:38,192.168.1.21,10.0.0.18,SSH,1017,system,File Access,Event 580,366,/home/user/docs/report.docx,malware.exe,High CPU Usage,Known Malicious IP
46,iPhone,iOS 15.0,Normal,2023-03-29 20:37:13,192.168.1.92,10.0.0.5,HTTPS,3809,security,App Install,Event 393,640,/tmp/malware.bin,explorer.exe,Unknown Process Execution,Known Malicious IP
46,iPhone,iOS 15.0,High,2023-07-11 04:18:47,192.168.1.77,10.0.0.51,SSH,5885,system,File Access,Event 987,507,/tmp/malware.bin,malware.exe,High CPU Usage,None
46,Android,iOS 14.6,Normal,2023-08-25 05:22:24,192.168.1.16,10.0.0.74,SSH,5386,security,App Crash,Event 162,341,/tmp/malware.bin,malware.exe,Unknown Process Execution,Pegasus Signature
46,iPhone,Android 11,Low,2023-09-04 19:08:37,192.168.1.10,10.0.0.52,SSH,3525,application,App Crash,Event 949,103,/home/user/docs/report.docx,chrome.exe,High CPU Usage,Known Malicious IP
47,Android,Android 11,Normal,2023-01-25 16:17:34,192.168.1.12,10.0.0.62,SSH,2578,application,Login,Event 490,549,/var/log/syslog,chrome.exe,High CPU Usage,None
47,iPhone,Android 10,Low,2023-06-07 15:05:20,192.168.1.75,10.0.0.19,FTP,1084,system,Logout,Event 193,256,/tmp/malware.bin,explorer.exe,Unknown Process Execution,Known Malicious IP
47,iPhone,iOS 14.6,High,2023-12-29 19:11:40,192.168.1.10,10.0.0.97,FTP,4278,security,Logout,Event 367,225,/home/user/docs/report.docx,malware.exe,Suspicious File Access,Known Malicious IP
47,iPhone,iOS 14.6,Low,2023-01-26 12:12:33,192.168.1.11,10.0.0.51,HTTPS,6676,application,File Access,Event 258,919,/var/log/syslog,malware.exe,Unknown Process Execution,Known Malicious IP
47,iPhone,Android 11,High,2023-09-03 14:27:50,192.168.1.20,10.0.0.35,SSH,4765,security,System Update,Event 12,194,/var/log/syslog,explorer.exe,Suspicious File Access,Known Malicious IP
47,Android,Android 10,Normal,2023-01-24 08:00:08,192.168.1.73,10.0.0.25,HTTPS,5916,system,File Access,Event 467,758,/tmp/malware.bin,malware.exe,None,Pegasus Signature
47,iPhone,iOS 14.6,High,2023-03-23 18:21:09,192.168.1.14,10.0.0.79,FTP,6591,system,Login,Event 866,719,/tmp/malware.bin,chrome.exe,None,Pegasus Signature
47,iPhone,iOS 14.6,Low,2023-10-15 23:29:07,192.168.1.2,10.0.0.63,SSH,511,security,Logout,Event 61,505,/tmp/malware.bin,chrome.exe,Suspicious File Access,Known Malicious IP
47,Android,iOS 15.0,High,2023-07-03 17:28:55,192.168.1.10,10.0.0.13,HTTP,3558,system,App Crash,Event 986,934,/tmp/malware.bin,chrome.exe,High CPU Usage,Known Malicious IP
47,iPhone,Android 11,High,2023-12-03 08:36:04,192.168.1.70,10.0.0.23,FTP,2401,application,Logout,Event 886,141,/var/log/syslog,chrome.exe,Suspicious File Access,None
48,Android,Android 10,Low,2023-05-23 00:47:55,192.168.1.52,10.0.0.64,HTTP,2401,security,System Update,Event 86,488,/home/user/docs/report.docx,systemd,Unknown Process Execution,Known Malicious IP
48,Android,iOS 15.0,High,2023-03-10 00:15:44,192.168.1.56,10.0.0.72,HTTPS,5968,system,System Update,Event 226,319,/tmp/malware.bin,malware.exe,High CPU Usage,Known Malicious IP
48,Android,iOS 15.0,Low,2023-03-03 07:37:48,192.168.1.92,10.0.0.28,HTTP,5168,application,File Access,Event 691,206,/home/user/docs/report.docx,systemd,High CPU Usage,Pegasus Signature
48,Android,iOS 14.6,Low,2023-05-30 05:58:09,192.168.1.86,10.0.0.52,HTTP,8703,security,File Access,Event 713,768,/home/user/docs/report.docx,malware.exe,Suspicious File Access,Pegasus Signature
48,iPhone,iOS 14.6,Normal,2023-10-12 03:54:26,192.168.1.22,10.0.0.69,HTTPS,9215,security,Login,Event 312,709,/var/log/syslog,malware.exe,Unknown Process Execution,Pegasus Signature
48,Android,Android 10,Normal,2023-01-12 09:08:42,192.168.1.2,10.0.0.15,HTTPS,9615,system,File Access,Event 328,468,/var/log/syslog,systemd,High CPU Usage,None
48,Android,Android 11,Normal,2023-03-06 16:52:48,192.168.1.84,10.0.0.76,FTP,1221,application,System Update,Event 169,165,/var/log/syslog,explorer.exe,Suspicious File Access,None
48,Android,Android 10,High,2023-07-01 15:35:13,192.168.1.71,10.0.0.27,HTTP,1091,application,App Install,Event 178,215,/tmp/malware.bin,systemd,High CPU Usage,None
48,iPhone,iOS 15.0,High,2023-10-01 12:34:05,192.168.1.33,10.0.0.16,HTTPS,1036,security,App Crash,Event 446,356,/tmp/malware.bin,malware.exe,Unknown Process Execution,Known Malicious IP
48,iPhone,Android 10,Normal,2023-02-16 14:46:19,192.168.1.55,10.0.0.33,SSH,9216,system,File Access,Event 570,616,/home/user/docs/report.docx,malware.exe,High CPU Usage,Pegasus Signature
49,iPhone,Android 11,Low,2023-07-12 13:13:01,192.168.1.24,10.0.0.50,HTTP,4369,security,File Access,Event 487,169,/home/user/docs/report.docx,chrome.exe,High CPU Usage,None
49,iPhone,iOS 15.0,High,2023-12-27 14:55:22,192.168.1.96,10.0.0.93,FTP,492,security,Logout,Event 26,751,/var/log/syslog,explorer.exe,High CPU Usage,Known Malicious IP
49,iPhone,iOS 15.0,Normal,2023-04-17 12:08:51,192.168.1.37,10.0.0.88,SSH,6317,system,File Access,Event 455,452,/tmp/malware.bin,malware.exe,High CPU Usage,Known Malicious IP
49,iPhone,iOS 15.0,Low,2023-10-31 19:07:32,192.168.1.62,10.0.0.100,HTTPS,6030,system,App Crash,Event 60,339,/var/log/syslog,explorer.exe,High CPU Usage,None
49,iPhone,iOS 15.0,High,2023-11-26 03:23:21,192.168.1.83,10.0.0.10,HTTPS,6619,application,App Install,Event 890,806,/home/user/docs/report.docx,malware.exe,Unknown Process Execution,None
49,Android,Android 10,Normal,2023-02-21 07:21:52,192.168.1.24,10.0.0.26,FTP,2303,application,System Update,Event 834,131,/tmp/malware.bin,systemd,High CPU Usage,Pegasus Signature
49,iPhone,iOS 14.6,High,2023-10-16 06:34:21,192.168.1.81,10.0.0.51,SSH,2283,security,System Update,Event 864,709,/var/log/syslog,malware.exe,None,Pegasus Signature
49,Android,iOS 14.6,High,2023-07-10 08:20:29,192.168.1.19,10.0.0.23,HTTPS,459,application,App Crash,Event 557,405,/var/log/syslog,chrome.exe,High CPU Usage,None
49,iPhone,Android 11,High,2023-07-05 12:43:44,192.168.1.58,10.0.0.93,FTP,9468,application,System Update,Event 815,803,/home/user/docs/report.docx,malware.exe,None,None
49,Android,iOS 15.0,Low,2023-09-29 06:52:26,192.168.1.10,10.0.0.30,HTTP,1142,security,App Install,Event 643,208,/var/log/syslog,explorer.exe,Suspicious File Access,None
50,iPhone,Android 10,Low,2023-06-14 17:56:40,192.168.1.37,10.0.0.33,FTP,9073,system,File Access,Event 26,962,/home/user/docs/report.docx,malware.exe,High CPU Usage,Known Malicious IP
50,iPhone,iOS 15.0,Low,2023-08-12 13:15:20,192.168.1.75,10.0.0.12,HTTPS,4170,application,Login,Event 292,991,/tmp/malware.bin,chrome.exe,High CPU Usage,None
50,iPhone,iOS 15.0,Low,2023-12-24 01:59:39,192.168.1.93,10.0.0.26,HTTPS,6818,application,App Install,Event 270,552,/var/log/syslog,systemd,Unknown Process Execution,Known Malicious IP
50,Android,Android 11,High,2023-11-29 20:12:07,192.168.1.52,10.0.0.86,HTTP,5417,system,App Install,Event 89,479,/tmp/malware.bin,malware.exe,Suspicious File Access,Known Malicious IP
50,iPhone,iOS 14.6,High,2023-06-24 00:20:45,192.168.1.61,10.0.0.56,HTTPS,7646,system,App Install,Event 589,609,/tmp/malware.bin,explorer.exe,Unknown Process Execution,Pegasus Signature
50,Android,Android 10,Low,2023-05-31 04:08:24,192.168.1.3,10.0.0.12,FTP,4174,application,Login,Event 672,588,/tmp/malware.bin,systemd,Unknown Process Execution,Pegasus Signature
50,Android,iOS 15.0,Normal,2023-10-22 04:57:22,192.168.1.92,10.0.0.67,HTTPS,2158,security,Logout,Event 422,921,/var/log/syslog,malware.exe,Unknown Process Execution,Pegasus Signature
50,Android,iOS 14.6,Normal,2023-04-25 22:24:35,192.168.1.79,10.0.0.34,FTP,6913,application,File Access,Event 650,408,/tmp/malware.bin,systemd,Suspicious File Access,Pegasus Signature
50,iPhone,Android 10,Normal,2023-05-16 16:24:44,192.168.1.22,10.0.0.80,HTTPS,2849,security,App Install,Event 633,896,/tmp/malware.bin,malware.exe,Unknown Process Execution,Pegasus Signature
50,iPhone,iOS 14.6,High,2023-12-11 03:22:11,192.168.1.89,10.0.0.90,SSH,9361,system,App Crash,Event 40,945,/tmp/malware.bin,malware.exe,None,Pegasus Signature
51,Android,Android 10,High,2023-12-01 02:17:28,192.168.1.56,10.0.0.56,SSH,2732,system,App Crash,Event 164,365,/var/log/syslog,chrome.exe,None,None
51,Android,iOS 14.6,Normal,2023-08-17 16:04:55,192.168.1.96,10.0.0.28,SSH,4629,system,Logout,Event 195,341,/var/log/syslog,explorer.exe,None,Pegasus Signature
51,iPhone,iOS 15.0,Low,2023-10-23 10:59:55,192.168.1.55,10.0.0.90,FTP,4145,system,Logout,Event 485,470,/var/log/syslog,explorer.exe,None,None
51,Android,Android 10,High,2023-01-06 11:16:28,192.168.1.68,10.0.0.60,SSH,6068,application,App Install,Event 534,903,/tmp/malware.bin,explorer.exe,High CPU Usage,None
51,iPhone,iOS 14.6,High,2023-10-26 14:20:38,192.168.1.73,10.0.0.7,HTTPS,6138,application,App Install,Event 10,315,/tmp/malware.bin,malware.exe,None,Known Malicious IP
51,Android,Android 11,Normal,2023-03-01 09:01:41,192.168.1.95,10.0.0.32,HTTPS,2180,application,App Crash,Event 643,657,/tmp/malware.bin,explorer.exe,Suspicious File Access,Pegasus Signature
51,iPhone,Android 10,Normal,2023-09-10 14:59:40,192.168.1.46,10.0.0.12,SSH,3535,system,Login,Event 893,606,/var/log/syslog,explorer.exe,None,Pegasus Signature
51,Android,iOS 15.0,Low,2023-06-30 05:28:16,192.168.1.29,10.0.0.69,FTP,4955,application,Login,Event 44,455,/tmp/malware.bin,explorer.exe,High CPU Usage,None
51,iPhone,Android 10,High,2023-08-23 10:05:05,192.168.1.11,10.0.0.42,FTP,8983,security,File Access,Event 956,764,/home/user/docs/report.docx,malware.exe,Unknown Process Execution,None
51,Android,iOS 14.6,Normal,2023-04-08 19:38:28,192.168.1.64,10.0.0.27,HTTP,7258,system,Login,Event 208,596,/var/log/syslog,chrome.exe,High CPU Usage,None
52,Android,iOS 14.6,Low,2023-04-25 16:26:49,192.168.1.74,10.0.0.74,HTTP,1461,security,App Install,Event 199,839,/var/log/syslog,systemd,Suspicious File Access,Known Malicious IP
52,Android,Android 10,Low,2023-04-05 20:03:17,192.168.1.95,10.0.0.7,HTTP,2537,system,App Install,Event 211,989,/home/user/docs/report.docx,systemd,None,Pegasus Signature
52,Android,iOS 14.6,Low,2023-10-16 06:50:03,192.168.1.63,10.0.0.88,SSH,6868,system,File Access,Event 812,737,/var/log/syslog,explorer.exe,None,Known Malicious IP
52,iPhone,Android 11,Normal,2023-12-05 02:28:20,192.168.1.42,10.0.0.94,SSH,2564,system,Login,Event 506,623,/tmp/malware.bin,chrome.exe,Unknown Process Execution,Pegasus Signature
52,iPhone,Android 10,High,2023-02-12 14:07:35,192.168.1.58,10.0.0.89,HTTPS,1415,system,App Install,Event 959,559,/var/log/syslog,chrome.exe,Suspicious File Access,Pegasus Signature
52,Android,iOS 14.6,Low,2023-12-05 22:52:27,192.168.1.37,10.0.0.8,FTP,610,system,System Update,Event 410,679,/tmp/malware.bin,chrome.exe,None,Known Malicious IP
52,Android,Android 10,Low,2023-07-08 22:19:47,192.168.1.22,10.0.0.83,HTTP,8974,security,App Crash,Event 365,202,/var/log/syslog,explorer.exe,Suspicious File Access,Pegasus Signature
52,iPhone,iOS 15.0,Low,2023-05-09 19:28:38,192.168.1.57,10.0.0.65,FTP,3761,system,App Install,Event 486,846,/tmp/malware.bin,explorer.exe,High CPU Usage,Known Malicious IP
52,Android,iOS 15.0,High,2023-01-04 17:16:32,192.168.1.30,10.0.0.79,FTP,5826,application,System Update,Event 979,490,/home/user/docs/report.docx,chrome.exe,Suspicious File Access,None
52,Android,iOS 14.6,Low,2023-09-20 21:09:23,192.168.1.50,10.0.0.75,SSH,8466,system,File Access,Event 220,994,/var/log/syslog,systemd,None,Pegasus Signature
53,iPhone,iOS 14.6,Normal,2023-10-04 13:30:43,192.168.1.16,10.0.0.68,FTP,1981,application,Login,Event 676,247,/var/log/syslog,malware.exe,Unknown Process Execution,None
53,Android,Android 11,Normal,2023-03-08 04:43:06,192.168.1.19,10.0.0.9,FTP,3093,system,File Access,Event 247,459,/tmp/malware.bin,chrome.exe,None,Known Malicious IP
53,iPhone,Android 11,High,2023-09-11 22:57:07,192.168.1.47,10.0.0.38,HTTPS,2335,security,File Access,Event 250,942,/tmp/malware.bin,systemd,None,Known Malicious IP
53,iPhone,iOS 14.6,High,2023-11-23 14:15:22,192.168.1.63,10.0.0.35,HTTPS,118,security,System Update,Event 852,516,/var/log/syslog,malware.exe,Suspicious File Access,None
53,Android,iOS 15.0,Normal,2023-01-11 02:32:19,192.168.1.7,10.0.0.56,HTTP,2757,application,App Crash,Event 425,810,/home/user/docs/report.docx,malware.exe,None,Known Malicious IP
53,Android,Android 11,Normal,2023-01-22 21:13:19,192.168.1.82,10.0.0.39,SSH,3196,application,Logout,Event 13,977,/tmp/malware.bin,explorer.exe,High CPU Usage,Known Malicious IP
53,Android,iOS 14.6,Normal,2023-12-21 08:17:05,192.168.1.7,10.0.0.3,SSH,1506,security,System Update,Event 880,275,/home/user/docs/report.docx,malware.exe,Unknown Process Execution,Known Malicious IP
53,Android,iOS 15.0,High,2023-06-07 14:14:19,192.168.1.30,10.0.0.35,FTP,2005,application,File Access,Event 104,180,/home/user/docs/report.docx,chrome.exe,High CPU Usage,Pegasus Signature
53,iPhone,iOS 14.6,Low,2023-03-05 15:36:01,192.168.1.54,10.0.0.52,HTTPS,7817,application,System Update,Event 909,140,/tmp/malware.bin,chrome.exe,High CPU Usage,Pegasus Signature
53,Android,Android 10,Low,2023-11-14 02:06:30,192.168.1.93,10.0.0.52,HTTP,3118,system,System Update,Event 261,422,/home/user/docs/report.docx,malware.exe,High CPU Usage,None
54,iPhone,iOS 14.6,Low,2023-03-24 23:17:17,192.168.1.95,10.0.0.23,FTP,4592,application,File Access,Event 728,938,/home/user/docs/report.docx,malware.exe,None,Pegasus Signature
54,Android,Android 11,Low,2023-12-15 07:27:25,192.168.1.63,10.0.0.11,HTTP,2718,system,App Crash,Event 325,175,/var/log/syslog,malware.exe,Suspicious File Access,Pegasus Signature
54,Android,iOS 14.6,Low,2023-06-04 22:51:18,192.168.1.4,10.0.0.33,HTTP,8689,application,Login,Event 277,981,/tmp/malware.bin,chrome.exe,None,Known Malicious IP
54,iPhone,Android 11,Normal,2023-08-24 03:22:47,192.168.1.67,10.0.0.44,SSH,7117,system,Logout,Event 737,507,/tmp/malware.bin,systemd,Suspicious File Access,Known Malicious IP
54,Android,iOS 15.0,Normal,2023-01-19 05:50:12,192.168.1.61,10.0.0.68,SSH,2670,security,Login,Event 447,339,/var/log/syslog,systemd,Suspicious File Access,Pegasus Signature
54,iPhone,iOS 14.6,High,2023-12-15 18:51:19,192.168.1.65,10.0.0.65,FTP,4870,application,Login,Event 394,259,/var/log/syslog,malware.exe,Suspicious File Access,Known Malicious IP
54,iPhone,Android 10,High,2023-02-22 18:54:18,192.168.1.35,10.0.0.8,HTTPS,1560,security,Logout,Event 392,614,/var/log/syslog,malware.exe,Suspicious File Access,None
54,iPhone,Android 10,High,2023-01-24 04:50:43,192.168.1.8,10.0.0.24,HTTPS,1800,application,Login,Event 932,953,/tmp/malware.bin,systemd,High CPU Usage,Pegasus Signature
54,iPhone,iOS 14.6,High,2023-11-01 04:56:00,192.168.1.96,10.0.0.6,SSH,6163,security,File Access,Event 602,359,/tmp/malware.bin,malware.exe,Suspicious File Access,Pegasus Signature
54,iPhone,iOS 14.6,Low,2023-06-11 14:27:08,192.168.1.31,10.0.0.57,HTTP,2043,system,System Update,Event 756,926,/var/log/syslog,chrome.exe,High CPU Usage,Known Malicious IP
55,Android,Android 10,Normal,2023-03-30 04:53:57,192.168.1.3,10.0.0.45,SSH,243,application,App Install,Event 408,784,/var/log/syslog,malware.exe,High CPU Usage,Pegasus Signature
55,Android,Android 10,Low,2023-04-29 10:09:10,192.168.1.100,10.0.0.65,HTTP,7246,application,File Access,Event 217,747,/var/log/syslog,malware.exe,High CPU Usage,Pegasus Signature
55,iPhone,Android 10,High,2023-05-16 20:26:18,192.168.1.13,10.0.0.82,HTTP,3473,system,App Install,Event 968,992,/tmp/malware.bin,systemd,Suspicious File Access,None
55,Android,Android 11,High,2023-02-19 07:09:40,192.168.1.46,10.0.0.23,FTP,4272,security,System Update,Event 216,625,/tmp/malware.bin,chrome.exe,None,Pegasus Signature
55,iPhone,Android 10,High,2023-02-21 09:15:12,192.168.1.88,10.0.0.6,FTP,4492,application,App Crash,Event 480,691,/var/log/syslog,chrome.exe,Suspicious File Access,Known Malicious IP
55,Android,iOS 14.6,Low,2023-07-18 23:05:51,192.168.1.94,10.0.0.74,FTP,5517,security,File Access,Event 176,863,/home/user/docs/report.docx,systemd,Suspicious File Access,Pegasus Signature
55,iPhone,Android 10,High,2023-08-03 16:54:27,192.168.1.54,10.0.0.65,HTTP,8897,security,File Access,Event 297,835,/tmp/malware.bin,chrome.exe,High CPU Usage,Known Malicious IP
55,Android,iOS 14.6,High,2023-10-19 05:57:48,192.168.1.11,10.0.0.15,FTP,1856,application,Login,Event 16,273,/var/log/syslog,chrome.exe,High CPU Usage,Known Malicious IP
55,iPhone,Android 10,Normal,2023-06-09 11:18:04,192.168.1.36,10.0.0.61,SSH,8918,security,App Crash,Event 819,360,/home/user/docs/report.docx,systemd,Unknown Process Execution,Known Malicious IP
55,iPhone,iOS 14.6,Normal,2023-01-28 00:55:32,192.168.1.65,10.0.0.46,FTP,2660,application,File Access,Event 111,542,/var/log/syslog,explorer.exe,None,Pegasus Signature
56,Android,iOS 15.0,Normal,2023-01-21 18:01:29,192.168.1.10,10.0.0.54,SSH,5598,application,System Update,Event 293,496,/tmp/malware.bin,chrome.exe,Unknown Process Execution,Pegasus Signature
56,Android,iOS 14.6,Low,2023-09-28 06:28:20,192.168.1.33,10.0.0.60,HTTPS,9107,system,App Install,Event 957,790,/var/log/syslog,systemd,Unknown Process Execution,Pegasus Signature
56,iPhone,iOS 15.0,Normal,2023-11-30 08:35:37,192.168.1.78,10.0.0.95,HTTPS,121,application,App Crash,Event 982,568,/home/user/docs/report.docx,chrome.exe,None,Pegasus Signature
56,iPhone,Android 11,Low,2023-02-24 14:58:03,192.168.1.64,10.0.0.50,HTTP,4170,system,System Update,Event 519,509,/var/log/syslog,systemd,None,None
56,iPhone,iOS 15.0,Low,2023-05-14 22:44:45,192.168.1.39,10.0.0.48,SSH,9163,application,App Crash,Event 376,589,/var/log/syslog,systemd,Suspicious File Access,Known Malicious IP
56,iPhone,iOS 15.0,Low,2023-10-22 07:08:47,192.168.1.96,10.0.0.75,FTP,805,system,App Install,Event 279,382,/var/log/syslog,chrome.exe,High CPU Usage,Known Malicious IP
56,iPhone,iOS 14.6,High,2023-06-06 13:11:44,192.168.1.31,10.0.0.45,HTTP,1030,system,File Access,Event 142,823,/var/log/syslog,systemd,Unknown Process Execution,Pegasus Signature
56,iPhone,iOS 15.0,High,2023-10-21 05:34:52,192.168.1.55,10.0.0.54,HTTPS,1387,security,App Install,Event 462,269,/tmp/malware.bin,malware.exe,Suspicious File Access,Known Malicious IP
56,iPhone,Android 11,High,2023-12-31 04:27:25,192.168.1.94,10.0.0.35,FTP,5485,application,Login,Event 833,945,/home/user/docs/report.docx,malware.exe,None,Known Malicious IP
56,Android,iOS 15.0,Normal,2023-06-21 19:38:35,192.168.1.83,10.0.0.9,SSH,5958,application,App Crash,Event 106,559,/home/user/docs/report.docx,chrome.exe,High CPU Usage,Known Malicious IP
57,Android,Android 11,Low,2023-01-15 05:26:37,192.168.1.27,10.0.0.63,HTTP,4953,security,System Update,Event 415,381,/var/log/syslog,systemd,Unknown Process Execution,None
57,Android,iOS 15.0,Low,2023-02-23 08:40:14,192.168.1.3,10.0.0.9,SSH,1810,system,File Access,Event 325,681,/var/log/syslog,systemd,High CPU Usage,None
57,Android,iOS 14.6,Normal,2023-08-25 01:44:05,192.168.1.57,10.0.0.28,FTP,9709,system,File Access,Event 328,921,/var/log/syslog,chrome.exe,None,Pegasus Signature
57,iPhone,iOS 15.0,Low,2023-10-03 20:18:44,192.168.1.81,10.0.0.53,FTP,3049,system,App Install,Event 892,472,/home/user/docs/report.docx,explorer.exe,High CPU Usage,Pegasus Signature
57,Android,iOS 15.0,Low,2023-05-27 08:03:46,192.168.1.76,10.0.0.49,HTTP,3002,security,System Update,Event 192,587,/tmp/malware.bin,explorer.exe,Unknown Process Execution,Known Malicious IP
57,iPhone,iOS 15.0,High,2023-08-25 09:54:38,192.168.1.19,10.0.0.31,HTTPS,3090,security,Login,Event 394,926,/var/log/syslog,malware.exe,Suspicious File Access,Pegasus Signature
57,iPhone,iOS 15.0,Normal,2023-10-27 02:56:07,192.168.1.49,10.0.0.89,FTP,3433,application,Login,Event 961,118,/var/log/syslog,malware.exe,None,None
57,iPhone,Android 10,High,2023-02-13 04:43:41,192.168.1.84,10.0.0.11,SSH,4719,system,File Access,Event 865,458,/tmp/malware.bin,chrome.exe,Unknown Process Execution,Known Malicious IP
57,Android,iOS 14.6,Low,2023-12-10 16:16:14,192.168.1.96,10.0.0.9,HTTPS,9525,application,App Crash,Event 81,289,/var/log/syslog,malware.exe,Unknown Process Execution,Known Malicious IP
57,iPhone,iOS 15.0,Low,2023-05-13 03:29:29,192.168.1.40,10.0.0.75,SSH,378,application,File Access,Event 526,965,/var/log/syslog,chrome.exe,Unknown Process Execution,Pegasus Signature
58,iPhone,Android 10,Normal,2023-04-27 01:14:17,192.168.1.59,10.0.0.36,SSH,6995,application,Login,Event 32,303,/tmp/malware.bin,malware.exe,Suspicious File Access,Pegasus Signature
58,Android,Android 10,Normal,2023-03-03 19:32:32,192.168.1.38,10.0.0.8,FTP,3306,system,Login,Event 320,634,/home/user/docs/report.docx,chrome.exe,None,Known Malicious IP
